ranking,strategy_id,credit_change_window,credit_abs_threshold,credit_level_z_window,unlock_z_threshold,CAGR,Sharpe,Sortino,MaxDD,Calmar,Final_Equity,annualized_vol,turnover,transaction_cost_drag,time_in_credit_lock,number_credit_entries,number_credit_unlocks,avg_credit_lock_duration,false_recovery_count,missed_rebound_count,relock_within_21d_count,relock_within_63d_count,avg_weight_SPY,avg_weight_GOLD,avg_weight_IEF,avg_weight_CASH,avg_weight_CMDTY_FUT,rank_sharpe,rank_calmar,rank_maxdd,rank_final_equity,rank_false_recovery,rank_missed_rebound,composite_score,rank_composite,materially_better
top_sharpe,CW20_ABS15_ZW126_UZ1P5,20,0.15,126,1.5,0.2082192959239184,1.5473311855047955,2.094734069437646,-0.16905122540885287,1.2316935024891833,45.08151542061053,0.1345667287484998,16.322190509168003,0.008161095254584002,265,5,5,53.0,3,4,1,1,0.7146401222253219,0.4656245536521134,0.7365853658536586,0.1,0.43302289198491206,1.0,1.0,2.0,2.0,1.0,1.0,0.03231707317073171,1.0,True
top_sharpe,CW20_ABS10_ZW126_UZ1P5,20,0.1,126,1.5,0.20661015808594563,1.5457387852885285,2.091807431288635,-0.16905122540885376,1.222174862005613,43.88788094460236,0.13366434228884258,16.0954645608019,0.008047732280400951,352,9,9,39.111111111111114,5,4,2,2,0.718674503765463,0.4797124947725727,0.738748495788207,0.1,0.4304169460652955,2.0,2.0,21.0,3.0,24.0,1.0,0.13932926829268294,5.0,False
top_sharpe,CW20_ABS05_ZW126_UZ1P5,20,0.05,126,1.5,0.20419211068517829,1.5360869440211664,2.0802968501813437,-0.16905122540885364,1.207871224780156,42.15053362808034,0.13293004766425814,15.856438230767228,0.007928219115383614,492,17,17,28.941176470588236,13,5,6,9,0.7225855200957115,0.4922798147105011,0.7440046565774157,0.09999999999999999,0.4266928990117337,3.0,3.0,14.0,4.0,73.0,11.0,0.23201219512195123,11.0,False
top_sharpe,CW20_ABS15_ZW126_UZ1P0,20,0.15,126,1.0,0.20379386617736017,1.5193778337599273,2.050234473925961,-0.1690512254088543,1.2055154624551225,41.87074282323975,0.13412981396012724,16.22094984735532,0.00811047492367766,276,5,5,55.2,3,4,1,1,0.7152168894489976,0.4674428629517289,0.7365408038976858,0.1,0.43263833018479114,4.0,4.0,40.0,5.0,1.0,1.0,0.17256097560975614,7.0,False
top_sharpe,CW15_ABS15_ZW126_UZ1P0,15,0.15,126,1.0,0.20343571181929976,1.5168166198660482,2.046689800564756,-0.16905122540885298,1.2033968480694972,41.62062598136758,0.1341201758702152,16.22094984735532,0.00811047492367766,278,5,5,55.6,3,4,1,1,0.7152168894489976,0.46736046306599965,0.7367396593673966,0.1,0.43268316769649096,5.0,5.0,3.0,6.0,1.0,1.0,0.06128048780487804,2.0,False
top_sharpe,CW30_ABS05_ZW126_UZ1P5,30,0.05,126,1.5,0.19986793216816134,1.5128771121100342,2.0480025585661195,-0.16905122540885276,1.1822921229040366,39.20537970308846,0.13211114806899438,15.738831149863493,0.007869415574931746,507,14,14,36.214285714285715,9,6,6,7,0.7242677674183736,0.4965042376909482,0.7448554913294798,0.09999999999999999,0.4249517326851171,6.0,11.0,1.0,13.0,60.0,28.0,0.21310975609756097,10.0,False
top_sharpe,BASELINE_ABS,15,0.1,252,,0.20931621042599757,1.5122993275509682,1.997268456533624,-0.21900496327357288,0.9557601220412869,45.91280448972686,0.13840924651138092,16.11300970833733,0.008056504854168665,203,11,11,18.454545454545453,7,4,3,4,0.7135866877979486,0.47438726864713854,0.7346883468834688,0.10000000000000002,0.4312775406311398,7.0,68.0,77.0,1.0,45.0,1.0,0.36250000000000004,23.0,False
top_sharpe,CW20_ABS15_ZW252_UZ1P5,20,0.15,252,1.5,0.20232357021212977,1.5083244157578013,2.0355228889686305,-0.1690512254088533,1.1968181225708758,40.852981169012104,0.13413796667242825,16.22094984735532,0.00811047492367766,282,5,5,56.4,3,4,1,1,0.7154618818798166,0.4670732319076853,0.736319612590799,0.1,0.432566268283267,8.0,6.0,6.0,7.0,1.0,1.0,0.08536585365853659,3.0,False
top_sharpe,CW15_ABS15_ZW252_UZ1P5,15,0.15,252,1.5,0.20196585329848782,1.505765939490287,2.031981565562152,-0.1690512254088542,1.1947020958294081,40.60894397401437,0.13412831835395,16.22094984735532,0.00811047492367766,284,5,5,56.8,3,4,1,1,0.7154618818798166,0.4669908507359069,0.7365175332527207,0.1,0.4326111851096993,9.0,7.0,33.0,8.0,1.0,1.0,0.17987804878048785,8.0,False
top_sharpe,CW20_ABS15_ZW252_UZ1P0,20,0.15,252,1.0,0.20029108667702822,1.5034901990988128,2.0233235220039076,-0.16905122540885353,1.184795237021326,39.48471584571566,0.13321742090309738,16.078465018857738,0.00803923250942887,517,5,5,103.4,4,5,1,1,0.7192477525128713,0.46498974512150754,0.7333333333333333,0.1,0.4324562984429932,10.0,8.0,10.0,9.0,12.0,11.0,0.14878048780487804,6.0,False
top_calmar,CW20_ABS15_ZW126_UZ1P5,20,0.15,126,1.5,0.2082192959239184,1.5473311855047955,2.094734069437646,-0.16905122540885287,1.2316935024891833,45.08151542061053,0.1345667287484998,16.322190509168003,0.008161095254584002,265,5,5,53.0,3,4,1,1,0.7146401222253219,0.4656245536521134,0.7365853658536586,0.1,0.43302289198491206,1.0,1.0,2.0,2.0,1.0,1.0,0.03231707317073171,1.0,True
top_calmar,CW20_ABS10_ZW126_UZ1P5,20,0.1,126,1.5,0.20661015808594563,1.5457387852885285,2.091807431288635,-0.16905122540885376,1.222174862005613,43.88788094460236,0.13366434228884258,16.0954645608019,0.008047732280400951,352,9,9,39.111111111111114,5,4,2,2,0.718674503765463,0.4797124947725727,0.738748495788207,0.1,0.4304169460652955,2.0,2.0,21.0,3.0,24.0,1.0,0.13932926829268294,5.0,False
top_calmar,CW20_ABS05_ZW126_UZ1P5,20,0.05,126,1.5,0.20419211068517829,1.5360869440211664,2.0802968501813437,-0.16905122540885364,1.207871224780156,42.15053362808034,0.13293004766425814,15.856438230767228,0.007928219115383614,492,17,17,28.941176470588236,13,5,6,9,0.7225855200957115,0.4922798147105011,0.7440046565774157,0.09999999999999999,0.4266928990117337,3.0,3.0,14.0,4.0,73.0,11.0,0.23201219512195123,11.0,False
top_calmar,CW20_ABS15_ZW126_UZ1P0,20,0.15,126,1.0,0.20379386617736017,1.5193778337599273,2.050234473925961,-0.1690512254088543,1.2055154624551225,41.87074282323975,0.13412981396012724,16.22094984735532,0.00811047492367766,276,5,5,55.2,3,4,1,1,0.7152168894489976,0.4674428629517289,0.7365408038976858,0.1,0.43263833018479114,4.0,4.0,40.0,5.0,1.0,1.0,0.17256097560975614,7.0,False
top_calmar,CW15_ABS15_ZW126_UZ1P0,15,0.15,126,1.0,0.20343571181929976,1.5168166198660482,2.046689800564756,-0.16905122540885298,1.2033968480694972,41.62062598136758,0.1341201758702152,16.22094984735532,0.00811047492367766,278,5,5,55.6,3,4,1,1,0.7152168894489976,0.46736046306599965,0.7367396593673966,0.1,0.43268316769649096,5.0,5.0,3.0,6.0,1.0,1.0,0.06128048780487804,2.0,False
top_calmar,CW20_ABS15_ZW252_UZ1P5,20,0.15,252,1.5,0.20232357021212977,1.5083244157578013,2.0355228889686305,-0.1690512254088533,1.1968181225708758,40.852981169012104,0.13413796667242825,16.22094984735532,0.00811047492367766,282,5,5,56.4,3,4,1,1,0.7154618818798166,0.4670732319076853,0.736319612590799,0.1,0.432566268283267,8.0,6.0,6.0,7.0,1.0,1.0,0.08536585365853659,3.0,False
top_calmar,CW15_ABS15_ZW252_UZ1P5,15,0.15,252,1.5,0.20196585329848782,1.505765939490287,2.031981565562152,-0.1690512254088542,1.1947020958294081,40.60894397401437,0.13412831835395,16.22094984735532,0.00811047492367766,284,5,5,56.8,3,4,1,1,0.7154618818798166,0.4669908507359069,0.7365175332527207,0.1,0.4326111851096993,9.0,7.0,33.0,8.0,1.0,1.0,0.17987804878048785,8.0,False
top_calmar,CW20_ABS15_ZW252_UZ1P0,20,0.15,252,1.0,0.20029108667702822,1.5034901990988128,2.0233235220039076,-0.16905122540885353,1.184795237021326,39.48471584571566,0.13321742090309738,16.078465018857738,0.00803923250942887,517,5,5,103.4,4,5,1,1,0.7192477525128713,0.46498974512150754,0.7333333333333333,0.1,0.4324562984429932,10.0,8.0,10.0,9.0,12.0,11.0,0.14878048780487804,6.0,False
top_calmar,CW30_ABS15_ZW126_UZ1P5,30,0.15,126,1.5,0.20006190856862593,1.4929286948915885,2.015089029045854,-0.16905122540885476,1.183439564456105,39.333195021295786,0.1340063388514036,16.204583428264268,0.008102291714132133,309,7,7,44.142857142857146,3,4,1,1,0.716961030279715,0.4728080903508136,0.7365408038976858,0.1,0.4311572950090415,14.0,9.0,49.0,10.0,1.0,1.0,0.24420731707317075,12.0,False
top_calmar,CW15_ABS15_ZW252_UZ1P0,15,0.15,252,1.0,0.19993397447060146,1.5009191651937461,2.019773191611688,-0.1690512254088531,1.1826827873448296,39.24885204766406,0.13320768973244004,16.078465018857738,0.00803923250942887,536,5,5,107.2,3,5,1,1,0.7192477525128713,0.46490956040225057,0.7335183129855717,0.1,0.4325033151114397,11.0,10.0,5.0,12.0,1.0,11.0,0.11890243902439024,4.0,False
lowest_maxdd,CW30_ABS05_ZW126_UZ1P5,30,0.05,126,1.5,0.19986793216816134,1.5128771121100342,2.0480025585661195,-0.16905122540885276,1.1822921229040366,39.20537970308846,0.13211114806899438,15.738831149863493,0.007869415574931746,507,14,14,36.214285714285715,9,6,6,7,0.7242677674183736,0.4965042376909482,0.7448554913294798,0.09999999999999999,0.4249517326851171,6.0,11.0,1.0,13.0,60.0,28.0,0.21310975609756097,10.0,False
lowest_maxdd,CW20_ABS15_ZW126_UZ1P5,20,0.15,126,1.5,0.2082192959239184,1.5473311855047955,2.094734069437646,-0.16905122540885287,1.2316935024891833,45.08151542061053,0.1345667287484998,16.322190509168003,0.008161095254584002,265,5,5,53.0,3,4,1,1,0.7146401222253219,0.4656245536521134,0.7365853658536586,0.1,0.43302289198491206,1.0,1.0,2.0,2.0,1.0,1.0,0.03231707317073171,1.0,True
lowest_maxdd,CW15_ABS15_ZW126_UZ1P0,15,0.15,126,1.0,0.20343571181929976,1.5168166198660482,2.046689800564756,-0.16905122540885298,1.2033968480694972,41.62062598136758,0.1341201758702152,16.22094984735532,0.00811047492367766,278,5,5,55.6,3,4,1,1,0.7152168894489976,0.46736046306599965,0.7367396593673966,0.1,0.43268316769649096,5.0,5.0,3.0,6.0,1.0,1.0,0.06128048780487804,2.0,False
lowest_maxdd,CW30_ABS15_ZW504_UZ1P5,30,0.15,504,1.5,0.19647253611325644,1.4762085084213474,1.9871269473787296,-0.16905122540885298,1.1622071099341906,37.030994138343786,0.1330926728794996,16.062098599766685,0.008031049299883342,459,7,7,65.57142857142857,4,5,1,1,0.7210025881346089,0.46994562958775044,0.7333333333333333,0.1,0.4309331916670705,20.0,17.0,3.0,24.0,12.0,11.0,0.19756097560975608,9.0,False
lowest_maxdd,CW15_ABS15_ZW252_UZ1P0,15,0.15,252,1.0,0.19993397447060146,1.5009191651937461,2.019773191611688,-0.1690512254088531,1.1826827873448296,39.24885204766406,0.13320768973244004,16.078465018857738,0.00803923250942887,536,5,5,107.2,3,5,1,1,0.7192477525128713,0.46490956040225057,0.7335183129855717,0.1,0.4325033151114397,11.0,10.0,5.0,12.0,1.0,11.0,0.11890243902439024,4.0,False
lowest_maxdd,CW30_ABS05_ZW504_UZ1P5,30,0.05,504,1.5,0.19356692226691496,1.474294118148436,1.9915270987573603,-0.1690512254088533,1.1450193383619078,35.2617373681885,0.13129464459236628,15.454041055078887,0.007727020527539444,675,14,14,48.214285714285715,10,7,6,7,0.7299621284801595,0.4971469689676826,0.7405951115834218,0.1,0.4237808492623391,21.0,28.0,6.0,41.0,64.0,45.0,0.37896341463414634,24.0,False
lowest_maxdd,CW20_ABS10_ZW126_UZ1P0,20,0.1,126,1.0,0.19484169771550874,1.464947923664076,1.9799605361531485,-0.1690512254088533,1.1525601026805972,36.027835348003684,0.13300247371809476,15.442610497838318,0.007721305248919159,440,9,9,48.888888888888886,6,5,2,2,0.7243736853322473,0.4964295640736451,0.7400476758045293,0.1,0.425997222891997,31.0,25.0,6.0,35.0,31.0,11.0,0.311890243902439,18.0,False
lowest_maxdd,CW20_ABS15_ZW252_UZ1P5,20,0.15,252,1.5,0.20232357021212977,1.5083244157578013,2.0355228889686305,-0.1690512254088533,1.1968181225708758,40.852981169012104,0.13413796667242825,16.22094984735532,0.00811047492367766,282,5,5,56.4,3,4,1,1,0.7154618818798166,0.4670732319076853,0.736319612590799,0.1,0.432566268283267,8.0,6.0,6.0,7.0,1.0,1.0,0.08536585365853659,3.0,False
lowest_maxdd,CW15_ABS10_ZW252_UZ1P0,15,0.1,252,1.0,0.18709128747194392,1.410953716255079,1.899777339659723,-0.16905122540885342,1.1067135835274797,31.603253532660325,0.13259916701485952,15.27853837413145,0.0076392691870657255,712,9,9,79.11111111111111,6,6,2,3,0.7298775714277395,0.49741084421237813,0.7357064622124864,0.1,0.42528020791206667,67.0,44.0,9.0,66.0,31.0,28.0,0.5460365853658538,42.0,False
lowest_maxdd,CW20_ABS10_ZW252_UZ0P5,20,0.1,252,0.5,0.181648021000278,1.3732030969305105,1.8505543851913895,-0.16905122540885353,1.0745146659597342,28.809968534418307,0.13228052092681095,15.325764457501553,0.007662882228750776,813,9,9,90.33333333333333,6,7,3,3,0.732735060084653,0.5063913040416713,0.7392282958199358,0.1,0.4248243418571601,80.0,56.0,10.0,81.0,31.0,45.0,0.6567073170731708,60.0,False
highest_final_equity,BASELINE_ABS,15,0.1,252,,0.20931621042599757,1.5122993275509682,1.997268456533624,-0.21900496327357288,0.9557601220412869,45.91280448972686,0.13840924651138092,16.11300970833733,0.008056504854168665,203,11,11,18.454545454545453,7,4,3,4,0.7135866877979486,0.47438726864713854,0.7346883468834688,0.10000000000000002,0.4312775406311398,7.0,68.0,77.0,1.0,45.0,1.0,0.36250000000000004,23.0,False
highest_final_equity,CW20_ABS15_ZW126_UZ1P5,20,0.15,126,1.5,0.2082192959239184,1.5473311855047955,2.094734069437646,-0.16905122540885287,1.2316935024891833,45.08151542061053,0.1345667287484998,16.322190509168003,0.008161095254584002,265,5,5,53.0,3,4,1,1,0.7146401222253219,0.4656245536521134,0.7365853658536586,0.1,0.43302289198491206,1.0,1.0,2.0,2.0,1.0,1.0,0.03231707317073171,1.0,True
highest_final_equity,CW20_ABS10_ZW126_UZ1P5,20,0.1,126,1.5,0.20661015808594563,1.5457387852885285,2.091807431288635,-0.16905122540885376,1.222174862005613,43.88788094460236,0.13366434228884258,16.0954645608019,0.008047732280400951,352,9,9,39.111111111111114,5,4,2,2,0.718674503765463,0.4797124947725727,0.738748495788207,0.1,0.4304169460652955,2.0,2.0,21.0,3.0,24.0,1.0,0.13932926829268294,5.0,False
highest_final_equity,CW20_ABS05_ZW126_UZ1P5,20,0.05,126,1.5,0.20419211068517829,1.5360869440211664,2.0802968501813437,-0.16905122540885364,1.207871224780156,42.15053362808034,0.13293004766425814,15.856438230767228,0.007928219115383614,492,17,17,28.941176470588236,13,5,6,9,0.7225855200957115,0.4922798147105011,0.7440046565774157,0.09999999999999999,0.4266928990117337,3.0,3.0,14.0,4.0,73.0,11.0,0.23201219512195123,11.0,False
highest_final_equity,CW20_ABS15_ZW126_UZ1P0,20,0.15,126,1.0,0.20379386617736017,1.5193778337599273,2.050234473925961,-0.1690512254088543,1.2055154624551225,41.87074282323975,0.13412981396012724,16.22094984735532,0.00811047492367766,276,5,5,55.2,3,4,1,1,0.7152168894489976,0.4674428629517289,0.7365408038976858,0.1,0.43263833018479114,4.0,4.0,40.0,5.0,1.0,1.0,0.17256097560975614,7.0,False
highest_final_equity,CW15_ABS15_ZW126_UZ1P0,15,0.15,126,1.0,0.20343571181929976,1.5168166198660482,2.046689800564756,-0.16905122540885298,1.2033968480694972,41.62062598136758,0.1341201758702152,16.22094984735532,0.00811047492367766,278,5,5,55.6,3,4,1,1,0.7152168894489976,0.46736046306599965,0.7367396593673966,0.1,0.43268316769649096,5.0,5.0,3.0,6.0,1.0,1.0,0.06128048780487804,2.0,False
highest_final_equity,CW20_ABS15_ZW252_UZ1P5,20,0.15,252,1.5,0.20232357021212977,1.5083244157578013,2.0355228889686305,-0.1690512254088533,1.1968181225708758,40.852981169012104,0.13413796667242825,16.22094984735532,0.00811047492367766,282,5,5,56.4,3,4,1,1,0.7154618818798166,0.4670732319076853,0.736319612590799,0.1,0.432566268283267,8.0,6.0,6.0,7.0,1.0,1.0,0.08536585365853659,3.0,False
highest_final_equity,CW15_ABS15_ZW252_UZ1P5,15,0.15,252,1.5,0.20196585329848782,1.505765939490287,2.031981565562152,-0.1690512254088542,1.1947020958294081,40.60894397401437,0.13412831835395,16.22094984735532,0.00811047492367766,284,5,5,56.8,3,4,1,1,0.7154618818798166,0.4669908507359069,0.7365175332527207,0.1,0.4326111851096993,9.0,7.0,33.0,8.0,1.0,1.0,0.17987804878048785,8.0,False
highest_final_equity,CW20_ABS15_ZW252_UZ1P0,20,0.15,252,1.0,0.20029108667702822,1.5034901990988128,2.0233235220039076,-0.16905122540885353,1.184795237021326,39.48471584571566,0.13321742090309738,16.078465018857738,0.00803923250942887,517,5,5,103.4,4,5,1,1,0.7192477525128713,0.46498974512150754,0.7333333333333333,0.1,0.4324562984429932,10.0,8.0,10.0,9.0,12.0,11.0,0.14878048780487804,6.0,False
highest_final_equity,CW30_ABS15_ZW126_UZ1P5,30,0.15,126,1.5,0.20006190856862593,1.4929286948915885,2.015089029045854,-0.16905122540885476,1.183439564456105,39.333195021295786,0.1340063388514036,16.204583428264268,0.008102291714132133,309,7,7,44.142857142857146,3,4,1,1,0.716961030279715,0.4728080903508136,0.7365408038976858,0.1,0.4311572950090415,14.0,9.0,49.0,10.0,1.0,1.0,0.24420731707317075,12.0,False
balanced_composite,CW20_ABS15_ZW126_UZ1P5,20,0.15,126,1.5,0.2082192959239184,1.5473311855047955,2.094734069437646,-0.16905122540885287,1.2316935024891833,45.08151542061053,0.1345667287484998,16.322190509168003,0.008161095254584002,265,5,5,53.0,3,4,1,1,0.7146401222253219,0.4656245536521134,0.7365853658536586,0.1,0.43302289198491206,1.0,1.0,2.0,2.0,1.0,1.0,0.03231707317073171,1.0,True
balanced_composite,CW15_ABS15_ZW126_UZ1P0,15,0.15,126,1.0,0.20343571181929976,1.5168166198660482,2.046689800564756,-0.16905122540885298,1.2033968480694972,41.62062598136758,0.1341201758702152,16.22094984735532,0.00811047492367766,278,5,5,55.6,3,4,1,1,0.7152168894489976,0.46736046306599965,0.7367396593673966,0.1,0.43268316769649096,5.0,5.0,3.0,6.0,1.0,1.0,0.06128048780487804,2.0,False
balanced_composite,CW20_ABS15_ZW252_UZ1P5,20,0.15,252,1.5,0.20232357021212977,1.5083244157578013,2.0355228889686305,-0.1690512254088533,1.1968181225708758,40.852981169012104,0.13413796667242825,16.22094984735532,0.00811047492367766,282,5,5,56.4,3,4,1,1,0.7154618818798166,0.4670732319076853,0.736319612590799,0.1,0.432566268283267,8.0,6.0,6.0,7.0,1.0,1.0,0.08536585365853659,3.0,False
balanced_composite,CW15_ABS15_ZW252_UZ1P0,15,0.15,252,1.0,0.19993397447060146,1.5009191651937461,2.019773191611688,-0.1690512254088531,1.1826827873448296,39.24885204766406,0.13320768973244004,16.078465018857738,0.00803923250942887,536,5,5,107.2,3,5,1,1,0.7192477525128713,0.46490956040225057,0.7335183129855717,0.1,0.4325033151114397,11.0,10.0,5.0,12.0,1.0,11.0,0.11890243902439024,4.0,False
balanced_composite,CW20_ABS10_ZW126_UZ1P5,20,0.1,126,1.5,0.20661015808594563,1.5457387852885285,2.091807431288635,-0.16905122540885376,1.222174862005613,43.88788094460236,0.13366434228884258,16.0954645608019,0.008047732280400951,352,9,9,39.111111111111114,5,4,2,2,0.718674503765463,0.4797124947725727,0.738748495788207,0.1,0.4304169460652955,2.0,2.0,21.0,3.0,24.0,1.0,0.13932926829268294,5.0,False
balanced_composite,CW20_ABS15_ZW252_UZ1P0,20,0.15,252,1.0,0.20029108667702822,1.5034901990988128,2.0233235220039076,-0.16905122540885353,1.184795237021326,39.48471584571566,0.13321742090309738,16.078465018857738,0.00803923250942887,517,5,5,103.4,4,5,1,1,0.7192477525128713,0.46498974512150754,0.7333333333333333,0.1,0.4324562984429932,10.0,8.0,10.0,9.0,12.0,11.0,0.14878048780487804,6.0,False
balanced_composite,CW20_ABS15_ZW126_UZ1P0,20,0.15,126,1.0,0.20379386617736017,1.5193778337599273,2.050234473925961,-0.1690512254088543,1.2055154624551225,41.87074282323975,0.13412981396012724,16.22094984735532,0.00811047492367766,276,5,5,55.2,3,4,1,1,0.7152168894489976,0.4674428629517289,0.7365408038976858,0.1,0.43263833018479114,4.0,4.0,40.0,5.0,1.0,1.0,0.17256097560975614,7.0,False
balanced_composite,CW15_ABS15_ZW252_UZ1P5,15,0.15,252,1.5,0.20196585329848782,1.505765939490287,2.031981565562152,-0.1690512254088542,1.1947020958294081,40.60894397401437,0.13412831835395,16.22094984735532,0.00811047492367766,284,5,5,56.8,3,4,1,1,0.7154618818798166,0.4669908507359069,0.7365175332527207,0.1,0.4326111851096993,9.0,7.0,33.0,8.0,1.0,1.0,0.17987804878048785,8.0,False
balanced_composite,CW30_ABS15_ZW504_UZ1P5,30,0.15,504,1.5,0.19647253611325644,1.4762085084213474,1.9871269473787296,-0.16905122540885298,1.1622071099341906,37.030994138343786,0.1330926728794996,16.062098599766685,0.008031049299883342,459,7,7,65.57142857142857,4,5,1,1,0.7210025881346089,0.46994562958775044,0.7333333333333333,0.1,0.4309331916670705,20.0,17.0,3.0,24.0,12.0,11.0,0.19756097560975608,9.0,False
balanced_composite,CW30_ABS05_ZW126_UZ1P5,30,0.05,126,1.5,0.19986793216816134,1.5128771121100342,2.0480025585661195,-0.16905122540885276,1.1822921229040366,39.20537970308846,0.13211114806899438,15.738831149863493,0.007869415574931746,507,14,14,36.214285714285715,9,6,6,7,0.7242677674183736,0.4965042376909482,0.7448554913294798,0.09999999999999999,0.4249517326851171,6.0,11.0,1.0,13.0,60.0,28.0,0.21310975609756097,10.0,False
